1.124439392089843750e+02
1.291506347656250000e+02
1.463221588134765625e+02
1.515399932861328125e+02
1.513418121337890625e+02
1.525063171386718750e+02
1.529970397949218750e+02
1.532611846923828125e+02
1.527470703125000000e+02
1.525028839111328125e+02
1.522165985107421875e+02
1.519940795898437500e+02
1.514487762451171875e+02
1.509535369873046875e+02
1.500360260009765625e+02
1.486909332275390625e+02
1.473849945068359375e+02
1.452866058349609375e+02
1.396299743652343750e+02
1.341308288574218750e+02
1.418977050781250000e+02
1.426670837402343750e+02
1.419631958007812500e+02
1.402248535156250000e+02
1.381040039062500000e+02
1.357176055908203125e+02
1.337609558105468750e+02
1.328319091796875000e+02
1.326014404296875000e+02
1.327567443847656250e+02
1.328103790283203125e+02
1.327718658447265625e+02
1.327140197753906250e+02
1.326915588378906250e+02
1.329260864257812500e+02
1.332752227783203125e+02
1.335510711669921875e+02
1.339112701416015625e+02
1.328986358642578125e+02
1.329293670654296875e+02
1.327536315917968750e+02
1.325604248046875000e+02
1.327781066894531250e+02
1.327938537597656250e+02
1.327746734619140625e+02
1.317095031738281250e+02
1.312877044677734375e+02
1.306517944335937500e+02
1.304727935791015625e+02
1.302705383300781250e+02
1.300927734375000000e+02
1.299544677734375000e+02
1.299215698242187500e+02
1.297394409179687500e+02
1.291758880615234375e+02
1.288150634765625000e+02
1.281308288574218750e+02
1.274656143188476562e+02
1.274999237060546875e+02
1.273597412109375000e+02
1.278331527709960938e+02
1.302710113525390625e+02
1.323876495361328125e+02
1.343644104003906250e+02
1.385164489746093750e+02
1.425453033447265625e+02
1.453637847900390625e+02
1.496734771728515625e+02
1.563442993164062500e+02
1.615937957763671875e+02
1.636912536621093750e+02
1.653996582031250000e+02
1.662217407226562500e+02
1.662103576660156250e+02
1.652931518554687500e+02
1.639346618652343750e+02
1.631451721191406250e+02
1.618693237304687500e+02
1.608869476318359375e+02
1.611523437500000000e+02
1.618924102783203125e+02
1.615477905273437500e+02
1.605831909179687500e+02
1.603207550048828125e+02
1.612978363037109375e+02
1.622299957275390625e+02
1.621748046875000000e+02
1.627550354003906250e+02
1.632298431396484375e+02
1.631682586669921875e+02
1.646480560302734375e+02
